population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.004197645974494023,0.009053054243162223,0.00013426055739446197
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.06981184116751975,0.1119043222029556,0.04156825749100094
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.0021276786327072547,0.005727675562119034,-0.0004996533924975188
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.0569310083693198,0.08714856719849459,0.034071088984091745
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.002345073226340915,0.005543374846259303,-0.0008226615439301218
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.06978637732344346,0.1058938192468849,0.04606825855164908
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.04562600090962428,0.06603705819341046,0.03137775124995425
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.06170072257670429,0.08960659034133976,0.040653751657715995
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.048936675584484786,0.06983111766068428,0.03395039704036508
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.059415302181047416,0.08969282673189599,0.04026662449414249
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.05797667730999117,0.08207215049974127,0.03958222432673197
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.04794092113484125,0.07021667131813487,0.03141009014814408
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.05747252262467769,0.08061850613155172,0.03910581964793406
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.036811688513099655,0.056192336323000906,0.024069469883601355
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.04346274481610566,0.0633088145477643,0.028829803903458514
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.04108902196027102,0.059689107235800266,0.02819501975931878
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.04996954669964408,0.07005168004289723,0.034687711885757914
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.037547578289486204,0.05543166040839539,0.025580892424382086
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.0490953446710753,0.06904176590783474,0.0342526581718998
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,0.0080382950997635,0.015689187532415987,0.0031057452000334933
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,694,Autres accidents de la route,169,Tous les facteurs de risque,3,Taux,2023,-0.001084167754781675,0.00080961493446678,-0.0033614205215770437
1,Toute la population,1,Décès,101,Canada,1,Homme,8,15-19 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.1273657034626228,0.23063381254431167,0.03954090572037131
1,Toute la population,1,Décès,101,Canada,2,Femme,8,15-19 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,-0.02583885011104091,-0.0021760079224292096,-0.05931079798135097
1,Toute la population,1,Décès,101,Canada,1,Homme,9,20-24 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.3920062212279821,0.6090491858178663,0.17835624687816415
1,Toute la population,1,Décès,101,Canada,2,Femme,9,20-24 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,-0.007606760811157624,0.02097562081331638,-0.03864217575737976
1,Toute la population,1,Décès,101,Canada,1,Homme,10,25-29 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.5477174354057197,0.8349239430494299,0.3347060894393176
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.00026628306713987376,0.02733347377271479,-0.02525722461360696
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.44327960428218616,0.6570375602537651,0.2720353299743334
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,-0.005584633129612804,0.012400297730626028,-0.024371437988279586
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.4377307826260604,0.6199472215303328,0.25464611910369805
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,-0.004592756636463091,0.011381831126943248,-0.022127557928015518
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.8442218087857987,1.1027800608761877,0.6225034306679131
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.12025277794885335,0.1542866008978237,0.08578818595256599
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.7775932907763314,0.9978930020907432,0.5658872645478823
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.12142215315349443,0.15910157881014989,0.08645678508850232
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.7323370271603374,0.9372723534616336,0.5507795193332107
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.08283458072490661,0.10873712383220313,0.05621553212504159
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.697756478793355,0.9050269980238598,0.5174740298660074
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.07047759044526719,0.09403436251225702,0.047747547903094635
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.5354642543286591,0.6770105384972701,0.4008962818720389
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.06048753191882969,0.08109754893434291,0.04238343860140236
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.5789336360118665,0.7258160751239224,0.4320608450219198
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.07069132937626352,0.09179654814010764,0.04817788129861539
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.5441493109357768,0.6809838627824902,0.41350233693820304
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.07447991226362588,0.09616727196505345,0.05161087234237152
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,0.025539146773130086,0.0677439254599543,-0.01206583006962494
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,695,Autres accidents de transport,169,Tous les facteurs de risque,3,Taux,2023,-0.018917744195113426,-0.00642570238777566,-0.034102629985183645
1,Toute la population,1,Décès,101,Canada,1,Homme,8,15-19 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.008119285656866005,0.013261792633485248,0.0041537483368765315
1,Toute la population,1,Décès,101,Canada,2,Femme,8,15-19 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.002537739979604205,0.0043870933127019805,0.0013816964782962485
1,Toute la population,1,Décès,101,Canada,1,Homme,9,20-24 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.010750877255867677,0.01711146333632917,0.006238285482301843
1,Toute la population,1,Décès,101,Canada,2,Femme,9,20-24 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.005971448423204696,0.009845907922392635,0.0033705971336803393
1,Toute la population,1,Décès,101,Canada,1,Homme,10,25-29 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.017678803874229532,0.028516876339607335,0.010844335129666484
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.008630846965029684,0.013391738455883883,0.005287719524770903
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.021142888139322673,0.032062905818521746,0.012146556910695078
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.008105027428373515,0.012612359989296065,0.004776199116563508
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.022583381016366623,0.036089930084859605,0.013597315325638255
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.009517219253331623,0.014227226637474643,0.0058002234819134165
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.026212312504937097,0.043186400310411925,0.016216140138875464
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.01149695744557345,0.016860348509236497,0.007143292961720303
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.02062330078467303,0.03369899539175245,0.013093746278094483
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.008323764517359738,0.012119432531577521,0.0050741673671227065
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.017352328360021086,0.027728639912423494,0.01083133417865706
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.006813529543575204,0.010612142775227925,0.004019841919027421
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.01467286999167812,0.023859591087932557,0.00851497935916329
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.005360897659684485,0.00879439841510216,0.002889566498046046
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.009543019993301585,0.016498110736133758,0.004820152533581443
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.003303342279035871,0.005844609748808286,0.0015249207099893097
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.011482942638492966,0.018270407302599954,0.006770769263990526
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.004158628100836464,0.007021949803316939,0.0022398601544506643
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.010092477908959254,0.016406589697486818,0.005757128950249168
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.0036053775773293487,0.006092474285622132,0.001903070873584343
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.0021101955428701087,0.003446728799593711,0.001079555714272566
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,703,Empoisonnement par d’autres moyens,169,Tous les facteurs de risque,3,Taux,2023,0.0006549252903552545,0.0011321957271938706,0.00035658025428284267
1,Toute la population,1,Décès,101,Canada,1,Homme,8,15-19 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.0009740569493950219,0.001862411932903882,0.0002057549957224161
1,Toute la population,1,Décès,101,Canada,2,Femme,8,15-19 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,-0.00043205378926427124,1.9124780680452448e-05,-0.0010222363973241807
1,Toute la population,1,Décès,101,Canada,1,Homme,9,20-24 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.0015588096159356367,0.002677945148081862,0.0005558960185823435
1,Toute la population,1,Décès,101,Canada,2,Femme,9,20-24 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,-7.827515660783101e-06,0.0006114128382221841,-0.0006584570600041063
1,Toute la population,1,Décès,101,Canada,1,Homme,10,25-29 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.0032303510806715877,0.005446176642830433,0.0016055446179559644
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.00022323594153968016,0.0008742103024256555,-0.0004622539115755074
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.00426102311898339,0.0068273672961042635,0.0024527525241575926
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.00039612572957275295,0.0014389429156413383,-0.0006562797250679697
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.006056801339443329,0.009186992760594155,0.0033924387207583907
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.0005215626041820954,0.0016502571197785833,-0.0005784863205451859
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.010996611591932917,0.016530854370741033,0.006891026287461465
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.012364676768039996,0.018084134316869702,0.00793856445614893
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.01158832611997728,0.017354333042528924,0.007130470255750532
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.01414836980029443,0.020578178935573503,0.009332843172110746
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.011469459210498228,0.017608653170956053,0.007191730804839766
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.016748946637225235,0.024508000479716456,0.01074716100969025
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.013242649140032519,0.0213058061615154,0.007899409907559652
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.0170750211402163,0.02398754506648591,0.01094352239253203
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.011658397910670866,0.020165619135098317,0.006098100729635797
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.020901488890190046,0.02960685139958807,0.013381530056376292
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.010857907538463567,0.01768200006064346,0.005721076071330534
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.019896861270395,0.028600574294508768,0.012970030355552054
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.010122038583922086,0.01731585565261724,0.004726115628585341
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,0.020812271407350938,0.029939731896778215,0.013666415898596589
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,-0.002288597260661687,-0.001275538103035141,-0.0035998352864745698
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,711,Contact avec des animaux non venimeux,169,Tous les facteurs de risque,3,Taux,2023,-0.0028119799362780304,-0.0014961034023544028,-0.004356041634177409
1,Toute la population,1,Décès,101,Canada,1,Homme,8,15-19 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.04316577594739349,0.060685225810898594,0.02835897964104138
1,Toute la population,1,Décès,101,Canada,2,Femme,8,15-19 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.004854431741257631,0.007043592346385562,0.00313048231025373
1,Toute la population,1,Décès,101,Canada,1,Homme,9,20-24 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.04948199081737646,0.0671056591357466,0.03589751595121554
1,Toute la population,1,Décès,101,Canada,2,Femme,9,20-24 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.010289787200406257,0.01380606856735952,0.007108293477236632
1,Toute la population,1,Décès,101,Canada,1,Homme,10,25-29 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.08405154024145858,0.11200374294621175,0.057650479146105986
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.017542568327664026,0.024170509082215203,0.012122915489374287
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.13170935310898527,0.1761958388752254,0.09273691232315524
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.019893426374646018,0.029131100571339982,0.013835804375777068
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.163241263181602,0.22340089028220966,0.11015508600264734
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.022219430871124463,0.031180473327683086,0.015677822225668672
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.2094522478173461,0.27861210661353925,0.15709739851782592
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.0281316701957286,0.03722424431200802,0.02029556317117098
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.1908599233078787,0.25879076786647603,0.14488528337291517
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.029867861794762158,0.03967410528839532,0.021106451202675645
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.15162936630815455,0.19762281553514724,0.11766889002678559
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.03053032856586134,0.04161043630337651,0.021517103789613353
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.18174772090229374,0.24283503766839815,0.14250713319775854
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.03161123487295482,0.043529222995859415,0.02182010179800751
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.16705568610093408,0.2263445145276237,0.12302359512710274
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.022415758741475878,0.031060101940892055,0.01511153857677446
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.13937941791272074,0.18268645495080213,0.11159030688003124
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.022263927848938988,0.029822062596092932,0.015491221440804477
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.1230705375191185,0.1606354562396807,0.09867782180208846
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.018926344915032412,0.025387141942199133,0.013276194482786467
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.011218749020326862,0.01577203936850446,0.007370475059990521
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,713,Aspiration pulmonaire et corps étranger dans les voies respiratoires,169,Tous les facteurs de risque,3,Taux,2023,0.0012528037321415304,0.0018177696689477532,0.0008078968107342006
1,Toute la population,1,Décès,101,Canada,1,Homme,8,15-19 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,0.5379501381421223,1.0176979360399803,0.20145976994247447
1,Toute la population,1,Décès,101,Canada,2,Femme,8,15-19 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,0.05926780795057681,0.11527438594703743,0.017769665193554274
1,Toute la population,1,Décès,101,Canada,1,Homme,9,20-24 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,1.203719630861755,1.9830668877534778,0.6538960544848622
1,Toute la population,1,Décès,101,Canada,2,Femme,9,20-24 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,0.15924215832394636,0.27864155171570515,0.0672434268459715
1,Toute la population,1,Décès,101,Canada,1,Homme,10,25-29 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,1.0794000084217916,1.8444928655606143,0.5546454451592735
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,0.15707798308010087,0.2635723140636344,0.06426594888415586
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,1.1038579657200123,1.7490161134334836,0.614336044156054
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,0.13865039928640663,0.24309589886495733,0.0512105585817426
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,721,Automutilation par arme à feu,169,Tous les facteurs de risque,3,Taux,2023,0.9423831231020813,1.5557323725568135,0.4964757300441255
