population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,41.793856768765686,47.027410384623444,36.68285336128269
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,13.61876518274586,15.599760523325273,11.79700792633776
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,76.06837691864715,84.76479946638926,67.16560041171563
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,21.138587234646845,23.779165720066242,17.991458578587668
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,118.98921580048338,133.63123597808112,105.48272991553637
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,35.51501711530485,40.3138845109107,30.90311635414782
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,191.74018733960003,211.44891643401644,166.3117825800315
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,64.23984475945757,72.78436670202606,54.98998186844837
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,163.0033141143891,178.1670373967929,146.98655120010952
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,55.5999252216905,61.80744215592274,48.264853033558495
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,202.1349269205645,222.47828717156153,182.62088545538367
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,76.51397338320629,85.7558701643237,67.47774523350174
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,0.04889705219968253,0.06100201646795723,0.03894683450510426
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,491,Maladies cardiovasculaires,169,Tous les facteurs de risque,3,Taux,2023,0.03677366709427915,0.045437165854151786,0.030264791222443698
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,344,Paludisme et maladies tropicales négligées,169,Tous les facteurs de risque,3,Taux,2023,0.0,0.0,0.0
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,344,Paludisme et maladies tropicales négligées,169,Tous les facteurs de risque,3,Taux,2023,0.0,0.0,0.0
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,0.5093423059566051,0.697210515166628,0.39204847899896283
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,0.46548942704450413,0.5987812565856999,0.3388013611967182
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,1.2960952987864174,1.6107259261990758,1.014829933274318
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,1.0215176143101412,1.3596036539425498,0.7512169003018735
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,3.6468358087384964,4.501240489599274,2.935393134515271
