Date;AMZN_CLOSE;AMZN_OPEN;AMZN_LOW;AMZN_HIGH;AMZN_ADJ_CLOSE;AMZN_VOLUME;AAPL_CLOSE;SHOP_CLOSE;UBER_CLOSE;V_CLOSE;MSFT_CLOSE;BABA_CLOSE;COST_CLOSE;PFE_CLOSE;JNJ_CLOSE;BAC_CLOSE;New_cases;New_deaths;covid;amazon;bank;stock;airline;DATE
2012-02-01;179.4600067138672;173.80999755859375;172.0;179.9499969482422;179.4600067138672;21336600;16.292499542236328;0.0;0.0;25.627500534057617;29.889999389648438;0.0;83.22000122070312;20.218215942382812;65.69000244140625;7.360000133514404;0.0;0.0;0.0;36.12;96.0;15.84;57.949999999999996;2012-02-01
2012-02-02;181.72000122070312;179.64999389648438;176.8000030517578;181.94000244140625;181.72000122070312;8736300;16.25428581237793;0.0;0.0;26.514999389648438;29.950000762939453;0.0;85.51000213623047;20.02846336364746;65.58999633789062;7.449999809265137;0.0;0.0;0.0;36.96;94.08;18.0;56.73;2012-02-02
2012-02-03;187.67999267578125;182.8300018310547;181.88999938964844;187.89999389648438;187.67999267578125;8120500;16.417142868041992;0.0;0.0;26.75749969482422;30.239999771118164;0.0;85.36000061035156;20.11385154724121;65.63999938964844;7.840000152587891;0.0;0.0;0.0;36.12;92.16;15.479999999999999;54.9;2012-02-03
2012-02-06;183.13999938964844;186.27999877929688;182.9199981689453;186.55999755859375;183.13999938964844;5310000;16.570356369018555;0.0;0.0;26.84000015258789;30.200000762939453;0.0;85.04000091552734;19.876659393310547;65.19000244140625;7.96999979019165;0.0;0.0;0.0;38.22;92.16;13.139999999999999;56.12;2012-02-06
2012-02-07;184.19000244140625;182.64999389648438;182.05999755859375;184.94000244140625;184.19000244140625;5103900;16.743928909301758;0.0;0.0;26.7450008392334;30.350000381469727;0.0;84.55999755859375;19.97153663635254;65.26000213623047;7.849999904632568;0.0;0.0;0.0;38.22;89.28;14.219999999999999;61.0;2012-02-07
2012-02-08;185.47999572753906;184.9499969482422;182.91000366210938;186.49000549316406;185.47999572753906;5476600;17.0242862701416;0.0;0.0;27.087499618530273;30.65999984741211;0.0;84.27999877929688;19.93358612060547;65.23999786376953;8.130000114440918;0.0;0.0;0.0;36.96;91.2;14.04;60.39;2012-02-08
2012-02-09;184.97999572753906;184.5;181.75999450683594;185.69000244140625;184.97999572753906;7189200;17.61321449279785;0.0;0.0;28.104999542236328;30.770000457763672;0.0;84.52999877929688;20.056926727294922;64.88999938964844;8.180000305175781;0.0;0.0;0.0;36.96;87.36;15.12;56.12;2012-02-09
2012-02-10;185.5399932861328;183.4199981689453;182.52000427246094;187.6300048828125;185.5399932861328;5797100;17.622142791748047;0.0;0.0;28.475000381469727;30.5;0.0;84.19999694824219;19.97153663635254;64.5999984741211;8.069999694824219;0.0;0.0;0.0;35.699999999999996;87.36;12.78;51.24;2012-02-10
2012-02-13;191.58999633789062;187.1699981689453;185.67999267578125;192.5;191.58999633789062;6071400;17.950000762939453;0.0;0.0;28.177499771118164;30.579999923706055;0.0;83.87000274658203;20.208728790283203;64.68000030517578;8.25;0.0;0.0;0.0;36.12;86.39999999999999;12.78;56.73;2012-02-13
2012-02-14;191.3000030517578;191.0800018310547;186.10000610351562;193.57000732421875;191.3000030517578;9527100;18.19499969482422;0.0;0.0;28.809999465942383;30.25;0.0;84.0999984741211;20.237192153930664;64.61000061035156;7.980000019073486;0.0;0.0;0.0;34.44;86.39999999999999;14.219999999999999;56.12;2012-02-14
2012-02-15;184.47000122070312;191.2899932861328;183.25999450683594;191.5399932861328;184.47000122070312;7794400;17.773929595947266;0.0;0.0;28.774999618530273;30.049999237060547;0.0;83.23999786376953;20.02846336364746;64.6500015258789;7.78000020980835;0.0;0.0;0.0;35.699999999999996;90.24;13.86;56.73;2012-02-15
2012-02-16;179.92999267578125;177.7899932861328;175.13999938964844;181.67999267578125;179.92999267578125;12563800;17.936071395874023;0.0;0.0;28.450000762939453;31.290000915527344;0.0;84.05000305175781;20.237192153930664;64.91999816894531;8.09000015258789;0.0;0.0;0.0;36.12;87.36;14.76;57.339999999999996;2012-02-16
2012-02-17;182.5;180.08999633789062;179.36000061035156;183.41000366210938;182.5;7418100;17.932857513427734;0.0;0.0;28.752500534057617;31.25;0.0;84.47000122070312;20.1043643951416;64.98999786376953;8.020000457763672;0.0;0.0;0.0;35.699999999999996;89.28;13.32;56.73;2012-02-17
2012-02-21;182.25999450683594;182.64999389648438;180.5800018310547;184.75;182.25999450683594;6756500;18.387500762939453;0.0;0.0;28.549999237060547;31.440000534057617;0.0;84.26000213623047;20.132827758789062;65.04000091552734;8.109999656677246;0.0;0.0;0.0;37.379999999999995;89.28;14.399999999999999;59.17;2012-02-21
2012-02-22;180.5800018310547;181.9499969482422;180.2899932861328;182.99000549316406;180.5800018310547;5785400;18.322856903076172;0.0;0.0;29.09000015258789;31.270000457763672;0.0;84.30999755859375;20.265655517578125;65.0;7.949999809265137;0.0;0.0;0.0;36.54;88.32;13.86;56.73;2012-02-22
2012-02-23;178.88999938964844;179.63999938964844;176.9600067138672;180.75;178.88999938964844;5153800;18.4424991607666;0.0;0.0;29.1200008392334;31.3700008392334;0.0;84.7699966430664;19.95256233215332;65.0999984741211;8.020000457763672;0.0;0.0;0.0;36.54;87.36;14.219999999999999;57.339999999999996;2012-02-23
2012-02-24;179.1300048828125;179.6999969482422;178.3699951171875;180.74000549316406;179.1300048828125;3668700;18.657499313354492;0.0;0.0;29.385000228881836;31.479999542236328;0.0;84.4000015258789;20.094877243041992;64.45999908447266;7.880000114440918;0.0;0.0;0.0;35.699999999999996;90.24;13.139999999999999;56.12;2012-02-24
2012-02-27;178.52999877929688;177.5399932861328;176.5;179.19000244140625;178.52999877929688;3706200;18.777143478393555;0.0;0.0;29.21500015258789;31.350000381469727;0.0;85.08999633789062;20.170778274536133;64.44999694824219;8.039999961853027;0.0;0.0;0.0;37.8;91.2;12.959999999999999;56.12;2012-02-27
2012-02-28;183.8000030517578;178.89999389648438;177.9499969482422;184.2899932861328;183.8000030517578;5764500;19.12178611755371;0.0;0.0;29.737499237060547;31.8700008392334;0.0;85.2699966430664;20.132827758789062;65.18000030517578;8.119999885559082;0.0;0.0;0.0;37.379999999999995;93.11999999999999;14.219999999999999;58.56;2012-02-28
2012-02-29;179.69000244140625;183.88999938964844;179.00999450683594;184.0;179.69000244140625;5300300;19.37285614013672;0.0;0.0;29.092500686645508;31.739999771118164;0.0;86.05999755859375;20.04743766784668;65.08000183105469;7.96999979019165;0.0;0.0;0.0;36.54;94.08;13.5;61.0;2012-02-29
2012-03-01;180.0399932861328;179.88999938964844;176.5800018310547;180.49000549316406;180.0399932861328;4936000;19.445356369018555;0.0;0.0;29.295000076293945;32.290000915527344;0.0;86.16000366210938;20.388994216918945;64.83000183105469;8.119999885559082;0.0;0.0;0.0;34.019999999999996;93.0;15.64;53.94;2012-03-01
2012-03-02;179.3000030517578;179.47999572753906;178.9199981689453;181.83999633789062;179.3000030517578;3657800;19.470714569091797;0.0;0.0;29.040000915527344;32.08000183105469;0.0;86.2300033569336;20.313093185424805;64.7699966430664;8.130000114440918;0.0;0.0;0.0;34.019999999999996;90.21000000000001;14.110000000000001;50.459999999999994;2012-03-02
2012-03-05;180.25999450683594;179.0;178.17999267578125;181.82000732421875;180.25999450683594;4682700;19.04142951965332;0.0;0.0;29.059999465942383;31.799999237060547;0.0;87.62999725341797;20.398481369018555;64.91000366210938;7.96999979019165;0.0;0.0;0.0;36.12;89.28;14.110000000000001;54.519999999999996;2012-03-05
2012-03-06;181.08999633789062;178.67999267578125;178.0399932861328;183.5;181.08999633789062;5612200;18.937856674194336;0.0;0.0;28.709999084472656;31.559999465942383;0.0;87.58000183105469;20.180265426635742;64.3499984741211;7.710000038146973;0.0;0.0;0.0;33.6;85.56;14.96;53.36;2012-03-06
2012-03-07;183.77000427246094;182.64999389648438;182.39999389648438;185.5;183.77000427246094;4951500;18.953214645385742;0.0;0.0;28.90999984741211;31.84000015258789;0.0;87.88999938964844;20.275142669677734;64.30000305175781;8.020000457763672;0.0;0.0;0.0;34.44;81.84;15.3;51.62;2012-03-07
2012-03-08;187.63999938964844;184.1699981689453;183.8000030517578;188.3800048828125;187.63999938964844;4221500;19.356786727905273;0.0;0.0;29.49250030517578;32.0099983215332;0.0;88.30000305175781;20.360530853271484;64.8499984741211;8.0600004196167;0.0;0.0;0.0;33.18;81.84;14.280000000000001;49.879999999999995;2012-03-08
2012-03-09;184.32000732421875;186.7899932861328;183.44000244140625;187.1999969482422;184.32000732421875;4510600;19.47035789489746;0.0;0.0;29.292499542236328;31.989999771118164;0.0;89.33999633789062;20.379507064819336;64.73999786376953;8.050000190734863;0.0;0.0;0.0;34.019999999999996;89.28;13.600000000000001;50.459999999999994;2012-03-09
2012-03-12;183.38999938964844;184.1300048828125;182.1999969482422;185.39999389648438;183.38999938964844;2587600;19.71428680419922;0.0;0.0;29.13249969482422;32.040000915527344;0.0;89.43000030517578;20.436433792114258;65.0999984741211;7.989999771118164;0.0;0.0;0.0;35.28;87.42;13.940000000000001;53.94;2012-03-12
2012-03-13;184.58999633789062;183.9199981689453;180.77000427246094;184.8699951171875;184.58999633789062;4405800;20.28928565979004;0.0;0.0;29.3174991607666;32.66999816894531;0.0;89.9800033569336;20.882352828979492;65.33000183105469;8.489999771118164;0.0;0.0;0.0;34.019999999999996;84.63000000000001;15.47;53.36;2012-03-13
2012-03-14;182.25999450683594;183.64999389648438;181.13999938964844;184.32000732421875;182.25999450683594;3699700;21.056428909301758;0.0;0.0;29.1875;32.77000045776367;0.0;90.9000015258789;20.80645179748535;65.08000183105469;8.84000015258789;0.0;0.0;0.0;34.86;86.49000000000001;16.32;52.779999999999994;2012-03-14
2012-03-15;184.42999267578125;182.02000427246094;180.3000030517578;184.42999267578125;184.42999267578125;4160100;20.912857055664062;0.0;0.0;29.25;32.849998474121094;0.0;91.45999908447266;20.7874755859375;65.06999969482422;9.239999771118164;0.0;0.0;0.0;33.18;83.7;15.81;50.459999999999994;2012-03-15
2012-03-16;185.0500030517578;183.27999877929688;182.35000610351562;185.67999267578125;185.0500030517578;4934000;20.9132137298584;0.0;0.0;29.170000076293945;32.599998474121094;0.0;90.44000244140625;20.81593894958496;65.12000274658203;9.800000190734863;0.0;0.0;0.0;33.6;85.56;15.13;46.4;2012-03-16
2012-03-19;185.52000427246094;183.4499969482422;183.0;186.67999267578125;185.52000427246094;3903400;21.467857360839844;0.0;0.0;29.709999084472656;32.20000076293945;0.0;90.0199966430664;20.75901222229004;65.20999908447266;9.529999732971191;0.0;0.0;0.0;35.28;82.77000000000001;17.0;52.779999999999994;2012-03-19
2012-03-20;192.3300018310547;184.8800048828125;182.8800048828125;194.41000366210938;192.3300018310547;9165400;21.641429901123047;0.0;0.0;29.1299991607666;31.989999771118164;0.0;90.26000213623047;20.6831111907959;64.95999908447266;9.8100004196167;0.0;0.0;0.0;34.019999999999996;82.77000000000001;16.150000000000002;56.26;2012-03-20
2012-03-21;191.72999572753906;192.5;191.25999450683594;194.27999877929688;191.72999572753906;4214400;21.51785659790039;0.0;0.0;29.1875;31.90999984741211;0.0;90.63999938964844;20.65464973449707;64.76000213623047;9.819999694824219;0.0;0.0;0.0;33.18;79.98;14.790000000000001;52.199999999999996;2012-03-21
2012-03-22;192.39999389648438;190.5399932861328;190.25999450683594;194.05999755859375;192.39999389648438;3739600;21.405000686645508;0.0;0.0;29.31999969482422;32.0;0.0;90.5;20.616697311401367;64.45999908447266;9.600000381469727;0.0;0.0;0.0;33.18;80.91000000000001;15.13;53.94;2012-03-22
2012-03-23;195.0399932861328;192.00999450683594;191.8000030517578;196.1999969482422;195.0399932861328;5984000;21.287500381469727;0.0;0.0;29.69499969482422;32.0099983215332;0.0;90.2699966430664;20.70208740234375;64.55000305175781;9.850000381469727;0.0;0.0;0.0;31.919999999999998;82.77000000000001;13.090000000000002;49.3;2012-03-23
2012-03-26;202.8699951171875;196.47999572753906;195.5;202.97000122070312;202.8699951171875;7613700;21.6778564453125;0.0;0.0;30.014999389648438;32.59000015258789;0.0;91.5199966430664;21.024667739868164;65.16999816894531;9.930000305175781;0.0;0.0;0.0;34.019999999999996;86.49000000000001;14.280000000000001;55.67999999999999;2012-03-26
2012-03-27;205.44000244140625;203.58999633789062;202.8800048828125;209.85000610351562;205.44000244140625;9600800;21.945714950561523;0.0;0.0;29.952499389648438;32.52000045776367;0.0;91.27999877929688;21.347248077392578;65.4000015258789;9.600000381469727;0.0;0.0;0.0;31.919999999999998;82.77000000000001;15.13;54.519999999999996;2012-03-27
2012-03-28;201.16000366210938;206.13999938964844;200.30999755859375;207.0;201.16000366210938;6245000;22.057857513427734;0.0;0.0;29.837499618530273;32.189998626708984;0.0;90.62000274658203;21.261859893798828;65.62000274658203;9.75;0.0;0.0;0.0;32.339999999999996;84.63000000000001;14.96;57.99999999999999;2012-03-28
2012-03-29;204.61000061035156;201.27999877929688;200.6300048828125;205.30999755859375;204.61000061035156;5711200;21.78071403503418;0.0;0.0;29.75;32.119998931884766;0.0;89.83999633789062;21.271347045898438;65.54000091552734;9.529999732971191;0.0;0.0;0.0;33.18;83.7;14.450000000000001;51.62;2012-03-29
2012-03-30;202.50999450683594;205.02000427246094;201.8699951171875;206.85000610351562;202.50999450683594;4438100;21.412500381469727;0.0;0.0;29.5;32.2599983215332;0.0;90.80000305175781;21.489564895629883;65.95999908447266;9.569999694824219;0.0;0.0;0.0;31.919999999999998;92.07000000000001;12.920000000000002;48.72;2012-03-30
2012-04-02;198.0500030517578;198.02000427246094;197.0;199.89999389648438;198.0500030517578;6430300;22.093929290771484;0.0;0.0;29.7450008392334;32.290000915527344;0.0;91.83999633789062;21.43263816833496;66.20999908447266;9.680000305175781;0.0;0.0;0.0;37.8;93.1;13.92;57.04;2012-04-02
2012-04-03;199.66000366210938;198.24000549316406;197.5;202.38999938964844;199.66000366210938;5000700;22.4757137298584;0.0;0.0;30.09000015258789;31.940000534057617;0.0;90.38999938964844;21.38519859313965;65.87999725341797;9.489999771118164;0.0;0.0;0.0;36.12;86.45;14.4;55.18;2012-04-03
2012-04-04;193.99000549316406;196.9499969482422;192.36000061035156;197.67999267578125;193.99000549316406;5456900;22.296785354614258;0.0;0.0;29.7450008392334;31.209999084472656;0.0;89.04000091552734;21.242883682250977;65.38999938964844;9.199999809265137;0.0;0.0;0.0;37.379999999999995;83.6;14.4;55.8;2012-04-04
2012-04-05;194.38999938964844;193.5500030517578;193.5500030517578;196.02999877929688;194.38999938964844;3217500;22.63142967224121;0.0;0.0;30.252500534057617;31.520000457763672;0.0;88.6500015258789;21.195446014404297;65.33999633789062;9.229999542236328;0.0;0.0;0.0;36.54;82.64999999999999;13.76;52.08;2012-04-05
2012-04-09;191.8699951171875;192.02000427246094;190.5;194.1999969482422;191.8699951171875;3135900;22.72249984741211;0.0;0.0;29.875;31.100000381469727;0.0;87.87999725341797;20.920303344726562;64.91999816894531;8.930000305175781;0.0;0.0;0.0;36.12;83.6;12.0;55.18;2012-04-09
2012-04-10;186.97999572753906;192.75;186.57000732421875;193.52000427246094;186.97999572753906;4455000;22.444286346435547;0.0;0.0;29.184999465942383;30.469999313354492;0.0;86.88999938964844;20.863378524780273;64.19999694824219;8.539999961853027;0.0;0.0;0.0;36.54;87.39999999999999;15.040000000000001;53.94;2012-04-10
2012-04-11;187.97000122070312;189.6300048828125;186.7899932861328;191.97000122070312;187.97000122070312;4337800;22.364286422729492;0.0;0.0;29.344999313354492;30.350000381469727;0.0;87.31999969482422;20.82542610168457;64.12999725341797;8.859999656677246;0.0;0.0;0.0;37.379999999999995;82.64999999999999;14.88;53.32;2012-04-11
2012-04-12;190.69000244140625;188.05999755859375;185.61000061035156;192.25999450683594;190.69000244140625;4027900;22.241785049438477;0.0;0.0;30.2549991607666;30.979999542236328;0.0;87.18000030517578;20.796964645385742;64.1500015258789;9.170000076293945;0.0;0.0;0.0;36.96;81.7;14.72;53.32;2012-04-12
2012-04-13;188.4600067138672;189.89999389648438;186.25999450683594;189.94000244140625;188.4600067138672;3431800;21.6153564453125;0.0;0.0;30.790000915527344;30.809999465942383;0.0;86.31999969482422;20.73055076599121;63.540000915527344;8.680000305175781;0.0;0.0;0.0;34.86;82.64999999999999;13.280000000000001;49.6;2012-04-13
2012-04-16;185.5;189.00999450683594;183.64999389648438;189.47000122070312;185.5;4044300;20.718929290771484;0.0;0.0;30.207500457763672;31.079999923706055;0.0;86.87999725341797;20.85388946533203;63.97999954223633;8.789999961853027;0.0;0.0;0.0;36.54;86.45;14.4;52.08;2012-04-16
2012-04-17;188.38999938964844;187.2100067138672;186.8699951171875;190.0399932861328;188.38999938964844;2829200;21.774999618530273;0.0;0.0;30.520000457763672;31.440000534057617;0.0;87.66999816894531;21.166982650756836;64.22000122070312;8.920000076293945;0.0;0.0;0.0;35.699999999999996;83.6;15.52;54.56;2012-04-17
2012-04-18;191.07000732421875;188.82000732421875;188.74000549316406;193.4499969482422;191.07000732421875;4001900;21.726428985595703;0.0;0.0;30.44499969482422;31.139999389648438;0.0;88.06999969482422;21.2998104095459;63.2599983215332;8.920000076293945;0.0;0.0;0.0;36.12;80.75;14.4;53.94;2012-04-18
2012-04-19;191.10000610351562;192.92999267578125;189.75;194.5500030517578;191.10000610351562;4002400;20.979999542236328;0.0;0.0;30.297500610351562;31.010000228881836;0.0;87.12000274658203;21.195446014404297;63.029998779296875;8.770000457763672;0.0;0.0;0.0;35.699999999999996;79.8;14.08;55.8;2012-04-19
2012-04-20;189.97999572753906;192.33999633789062;189.8000030517578;193.47999572753906;189.97999572753906;3243600;20.463571548461914;0.0;0.0;30.252500534057617;32.41999816894531;0.0;87.58000183105469;21.4041748046875;63.709999084472656;8.359999656677246;0.0;0.0;0.0;36.12;82.64999999999999;13.120000000000001;61.38;2012-04-20
2012-04-23;188.24000549316406;188.99000549316406;185.50999450683594;188.99000549316406;188.24000549316406;3481000;20.417856216430664;0.0;0.0;29.524999618530273;32.119998931884766;0.0;86.62000274658203;21.233396530151367;63.369998931884766;8.180000305175781;0.0;0.0;0.0;37.379999999999995;79.8;14.24;61.38;2012-04-23
2012-04-24;190.3300018310547;188.67999267578125;186.50999450683594;190.6999969482422;190.3300018310547;3376300;20.010000228881836;0.0;0.0;29.732500076293945;31.920000076293945;0.0;86.43000030517578;21.47058868408203;63.77000045776367;8.210000038146973;0.0;0.0;0.0;37.379999999999995;81.7;15.040000000000001;60.76;2012-04-24
2012-04-25;194.4199981689453;191.6699981689453;191.60000610351562;194.8000030517578;194.4199981689453;3955100;21.78571319580078;0.0;0.0;30.447500228881836;32.20000076293945;0.0;87.27999877929688;21.707780838012695;64.43000030517578;8.260000228881836;0.0;0.0;0.0;36.96;79.8;16.0;60.14;2012-04-25
2012-04-26;195.99000549316406;193.57000732421875;193.02000427246094;196.36000061035156;195.99000549316406;10234000;21.703571319580078;0.0;0.0;30.797500610351562;32.11000061035156;0.0;88.08000183105469;21.878557205200195;64.75;8.270000457763672;0.0;0.0;0.0;36.96;82.64999999999999;15.040000000000001;56.42;2012-04-26
2012-04-27;226.85000610351562;224.8300018310547;220.22000122070312;228.69000244140625;226.85000610351562;22116900;21.53571319580078;0.0;0.0;30.8799991607666;31.979999542236328;0.0;88.69000244140625;21.897533416748047;64.83999633789062;8.25;0.0;0.0;0.0;35.28;87.39999999999999;13.92;55.8;2012-04-27
2012-04-30;231.89999389648438;223.9499969482422;223.0500030517578;233.83999633789062;231.89999389648438;9756900;20.856428146362305;0.0;0.0;30.7450008392334;32.02000045776367;0.0;88.18000030517578;21.726755142211914;65.0999984741211;8.109999656677246;0.0;0.0;0.0;37.379999999999995;95.0;13.44;62.0;2012-04-30
2012-05-01;230.0399932861328;229.39999389648438;228.39999389648438;232.97000122070312;230.0399932861328;6754900;20.79035758972168;0.0;0.0;30.772499084472656;32.0099983215332;0.0;86.97000122070312;21.612903594970703;65.22000122070312;8.3100004196167;0.0;0.0;0.0;39.769999999999996;93.11999999999999;7.56;61.88;2012-05-01
2012-05-02;230.25;227.82000732421875;227.39999389648438;231.44000244140625;230.25;4593400;20.9278564453125;0.0;0.0;30.547500610351562;31.799999237060547;0.0;86.63999938964844;21.49905014038086;65.33000183105469;8.15999984741211;0.0;0.0;0.0;36.489999999999995;93.11999999999999;7.92;63.24;2012-05-02
2012-05-03;229.4499969482422;229.74000549316406;228.02999877929688;232.52999877929688;229.4499969482422;4055500;20.779285430908203;0.0;0.0;29.102500915527344;31.760000228881836;0.0;84.23999786376953;21.44212532043457;65.33999633789062;8.0;0.0;0.0;0.0;36.489999999999995;90.24;7.92;65.28;2012-05-03
2012-05-04;223.99000549316406;227.8000030517578;223.74000549316406;229.72000122070312;223.99000549316406;4585200;20.1875;0.0;0.0;29.447500228881836;30.979999542236328;0.0;83.38999938964844;21.233396530151367;64.73999786376953;7.739999771118164;0.0;0.0;0.0;34.85;89.28;7.02;62.56;2012-05-04
