DATE;PRODUCT_SALES
2012-05-09;21.776905231427634
2012-05-10;17.93183507102799
2012-05-11;12.356902743539763
2012-05-12;19.280294231343078
2012-05-13;19.672295779873423
2012-05-14;17.33385050062668
2012-05-15;16.76472612376739
2012-05-16;16.41919226701293
2012-05-17;11.226983038464368
2012-05-18;9.143367314754244
2012-05-19;20.99673795140052
2012-05-20;18.920452130933654
2012-05-21;19.136758455044344
2012-05-22;21.0993948334048
2012-05-23;17.296168034086065
2012-05-24;13.703777025720115
2012-05-25;10.33480689876859
2012-05-26;20.687124056513824
2012-05-27;21.23584865327763
2012-05-28;23.90035382518124
2012-05-29;18.15371952533502
2012-05-30;13.910057382123853
2012-05-31;14.885187149423473
2012-06-01;7.5278730338557125
2012-06-02;18.190576959164787
2012-06-03;17.968904227822463
2012-06-04;23.99560290473994
2012-06-05;17.145070354274026
2012-06-06;13.951181901459279
2012-06-07;9.467763131181698
2012-06-08;10.738832108957979
2012-06-09;20.23548725595043
2012-06-10;20.96245841723197
2012-06-11;17.258448857879102
2012-06-12;14.2378369592941
2012-06-13;13.036196155008781
2012-06-14;12.27114693591568
2012-06-15;7.96210634761195
2012-06-16;20.85943734186924
2012-06-17;20.13051096575856
2012-06-18;22.111265956229488
2012-06-19;18.264186736686042
2012-06-20;13.703777025720115
2012-06-21;10.872575700712105
2012-06-22;8.153546694676834
2012-06-23;18.88428329942508
2012-06-24;20.30531366137558
2012-06-25;20.375014366632968
2012-06-26;27.422665662715815
2012-06-27;23.484878516140895
2012-06-28;17.5217146795419
2012-06-29;11.226983038464368
2012-06-30;18.37433967389609
2012-07-01;16.45773754776161
2012-07-02;11.709056096060124
2012-07-03;21.167681855187254
2012-07-04;18.775573640793027
2012-07-05;15.48240307162746
2012-07-06;9.972099503359402
2012-07-07;17.182900089881684
2012-07-08;14.684050430531727
2012-07-09;23.22696761203241
2012-07-10;18.956587207111568
2012-07-11;16.57314368779015
2012-07-12;12.740470637531644
2012-07-13;10.153877918536637
2012-07-14;9.32906901996165
2012-07-15;14.197015942002793
2012-07-16;21.810471537226817
2012-07-17;19.136758455044344
2012-07-18;16.303325652921842
2012-07-19;13.537957794485521
2012-07-20;11.050184871390286
2012-07-21;10.01762417799182
2012-07-22;11.882877852931642
2012-07-23;19.028756345087743
2012-07-24;16.99338071338235
2012-07-25;13.910057382123853
2012-07-26;8.533610912662652
2012-07-27;9.55995063024244
2012-07-28;15.757982393808561
2012-07-29;14.074294028440136
2012-07-30;20.375014366632968
2012-07-31;12.356902743539763
2012-08-01;9.972099503359402
2012-08-02;8.816230644230188
2012-08-03;5.9937673571440655
2012-08-04;15.561340369742368
2012-08-05;14.603302265051582
2012-08-06;19.70773626867674
2012-08-07;12.740470637531644
2012-08-08;10.244448091564323
2012-08-09;9.789463639655253
2012-08-10;10.199189487563217
2012-08-11;11.446851495930673
2012-08-12;12.27114693591568
2012-08-13;19.387597943386936
2012-08-14;17.069299818714512
2012-08-15;15.836360419185098
2012-08-16;11.050184871390286
2012-08-17;8.816230644230188
2012-08-18;12.314048581650525
2012-08-19;12.314048581650525
2012-08-20;20.92814850686608
2012-08-21;17.296168034086065
2012-08-22;14.522385346751776
2012-08-23;13.454781110909664
2012-08-24;4.658506371785734
2012-08-25;16.53471318208983
2012-08-26;14.400692010383182
2012-08-27;16.496244494062637
2012-08-28;15.67944538652722
2012-08-29;14.400692010383182
2012-08-30;10.917054431984127
2012-08-31;8.296508326563242
2012-09-01;12.012733976824165
2012-09-02;14.48186338458703
2012-09-03;12.314048581650525
2012-09-04;20.96245841723197
2012-09-05;19.387597943386936
2012-09-06;18.264186736686042
2012-09-07;15.125180054038708
2012-09-08;9.375355614014836
2012-09-09;15.442873990793032
2012-09-10;24.90446147593741
2012-09-11;20.99673795140052
2012-09-12;15.91458010500861
2012-09-13;15.085284397428723
2012-09-14;13.454781110909664
2012-09-15;14.156151841835651
2012-09-16;12.399709526578135
2012-09-17;22.409741594343416
2012-09-18;18.520724465708327
2012-09-19;16.99338071338235
2012-09-20;14.156151841835651
2012-09-21;12.012733976824165
2012-09-22;15.125180054038708
2012-09-23;10.604624933636842
2012-09-24;25.57998383602427
2012-09-25;19.31609518749002
2012-09-26;16.841094454865356
2012-09-27;14.925289412267148
2012-09-28;14.115244567756463
2012-09-29;9.743669747487559
2012-09-30;9.096802388739718
2012-10-01;25.335700809213563
2012-10-02;16.225888164480693
2012-10-03;13.036196155008781
2012-10-04;14.441298968813499
2012-10-05;13.078258876488746
2012-10-06;27.306393108927296
2012-10-07;26.571670278888803
2012-10-08;24.780362871897808
2012-10-09;22.24420593683567
2012-10-10;20.617983446508276
2012-10-11;19.100791214822664
2012-10-12;16.57314368779015
2012-10-13;28.651027954957044
2012-10-14;28.791364213390523
2012-10-15;27.248125631693995
2012-10-16;21.642348253903776
2012-10-17;15.48240307162746
2012-10-18;16.53471318208983
2012-10-19;19.91970065561253
2012-10-20;26.778801930077975
2012-10-21;25.57998383602427
2012-10-22;29.89611052017949
2012-10-23;26.154052795441146
2012-10-24;21.910996209827886
2012-10-25;20.444589823475667
2012-10-26;17.93183507102799
2012-10-27;27.654168482819273
2012-10-28;27.39363024229675
2012-10-29;29.89611052017949
2012-10-30;26.660576704437972
2012-10-31;24.34285842804934
2012-11-01;26.63096390657813
2012-11-02;18.484180120084318
2012-11-03;28.847356603935737
2012-11-04;26.154052795441146
2012-11-05;35.91127835384839
2012-11-06;18.005937928698756
2012-11-07;14.603302265051582
2012-11-08;15.005369546944507
2012-11-09;16.031614142672936
2012-11-10;28.73529073318548
2012-11-11;27.39363024229675
2012-11-12;18.264186736686042
2012-11-13;19.423299865062972
2012-11-14;17.258448857879102
2012-11-15;17.783202522615
2012-11-16;16.91731245450569
2012-11-17;26.92607761664101
2012-11-18;28.763337624172323
2012-11-19;24.59346597812049
2012-11-20;20.85943734186924
2012-11-21;15.363694553558332
2012-11-22;16.031614142672936
2012-11-23;14.724361450637616
2012-11-24;26.86723454860669
2012-11-25;24.718164093358382
2012-11-26;26.36342458349668
2012-11-27;20.444589823475667
2012-11-28;17.708671736724966
2012-11-29;17.74595506297061
2012-11-30;16.07054700800893
2012-12-01;24.96636193886485
2012-12-02;25.151471763869097
2012-12-03;23.420561671925668
2012-12-04;22.57457254278944
2012-12-05;20.200526773833133
2012-12-06;23.836724014124
2012-12-07;20.825035979042525
2012-12-08;28.986984347444093
2012-12-09;26.571670278888803
2012-12-10;32.679807622113685
2012-12-11;25.120681518656568
2012-12-12;21.13355339875602
2012-12-13;18.739269154950478
2012-12-14;14.562864944076466
2012-12-15;25.610411131353885
2012-12-16;25.08986676867005
2012-12-17;25.91337614596
2012-12-18;22.475758202517966
2012-12-19;16.95536526475712
2012-12-20;17.5217146795419
2012-12-21;13.20417356083857
2012-12-22;25.08986676867005
2012-12-23;28.084540434925316
2012-12-24;24.811424832099135
2012-12-25;27.683009252357124
2012-12-26;26.154052795441146
2012-12-27;10.514894345818675
2012-12-28;7.382039598497613
2012-12-29;27.45167932560537
2012-12-30;28.481950256957248
2012-12-31;27.683009252357124
2013-01-01;30.57090507128663
2013-01-02;39.726395177125994
2013-01-03;37.08222753695179
2013-01-04;24.058972364571673
2013-01-05;40.706668581937606
2013-01-06;31.155149413799734
2013-01-07;41.157129553344475
2013-01-08;33.680347309154115
2013-01-09;29.5130245411068
2013-01-10;28.170043740886
2013-01-11;31.626695948253086
2013-01-12;39.04448464995414
2013-01-13;38.06476248385178
2013-01-14;41.014368728349154
2013-01-15;35.747760090176484
2013-01-16;29.78704359928679
2013-01-17;24.21694374369946
2013-01-18;26.27383241552883
2013-01-19;31.65272534843632
2013-01-20;28.22694122550314
2013-01-21;35.276723486161075
2013-01-22;29.402871603896813
2013-01-23;25.182237543250494
2013-01-24;22.83685114986355
2013-01-25;22.37669103210237
2013-01-26;37.554275971773734
2013-01-27;33.38289080404644
2013-01-28;32.65445984293382
2013-01-29;25.883186100520618
2013-01-30;22.310505150491224
2013-01-31;20.23548725595043
2013-02-01;21.776905231427634
2013-02-02;39.85292709141669
2013-02-03;29.07051993823876
2013-02-04;34.073434252072786
2013-02-05;26.03390147694529
2013-02-06;26.571670278888803
2013-02-07;25.27438847444688
2013-02-08;17.894730390359598
2013-02-09;33.1582890902277
2013-02-10;30.167441212298513
2013-02-11;30.624383990443846
2013-02-12;27.33549399816968
2013-02-13;25.08986676867005
2013-02-14;18.264186736686042
2013-02-15;21.47349176597936
2013-02-16;35.03903869239201
2013-02-17;34.02451607586971
2013-02-18;36.96898167875804
2013-02-19;27.014174881756844
2013-02-20;24.96636193886485
2013-02-21;19.601317334122086
2013-02-22;20.96245841723197
2013-02-23;38.21880140211505
2013-02-24;30.970208005062318
2013-02-25;35.817923923296235
2013-02-26;29.540513879367893
2013-02-27;24.687027194764937
2013-02-28;23.452733448861295
2013-03-01;23.452733448861295
2013-03-02;35.44223892551162
2013-03-03;34.073434252072786
2013-03-04;38.67727496177571
2013-03-05;31.937899750721897
2013-03-06;31.78261051322511
2013-03-07;30.864129222779468
2013-03-08;26.808301917268352
2013-03-09;38.503257898902234
2013-03-10;31.470150999228963
2013-03-11;39.89501267307588
2013-03-12;34.36565247924318
2013-03-13;30.810980647084193
2013-03-14;28.510181196096653
2013-03-15;30.00487107291343
2013-03-16;38.37222991830902
2013-03-17;38.67727496177571
2013-03-18;39.514585396641394
2013-03-19;31.04957680220417
2013-03-20;26.778801930077975
2013-03-21;26.51228571001701
2013-03-22;26.184032457267506
2013-03-23;31.678737261617812
2013-03-24;40.188337798038276
2013-03-25;39.93705255919764
2013-03-26;31.937899750721897
2013-03-27;27.826891734226535
2013-03-28;25.762189966696326
2013-03-29;36.60435290919759
2013-03-30;33.680347309154115
2013-03-31;36.58144919287503
2013-04-01;19.813863510948238
2013-04-02;36.489698601802615
2013-04-03;33.30816823730834
2013-04-04;27.826891734226535
2013-04-05;27.99884789242674
2013-04-06;18.557234351784018
2013-04-07;19.530208533025245
2013-04-08;39.557040150143166
2013-04-09;31.704731711277873
2013-04-10;26.452809920573486
2013-04-11;20.514040481225607
2013-04-12;23.22696761203241
2013-04-13;20.583366786791316
2013-04-14;19.91970065561253
2013-04-15;33.05804636416508
2013-04-16;24.749275972344037
2013-04-17;22.177793002346277
2013-04-18;21.57489400110353
2013-04-19;20.479330724249053
2013-04-20;18.0798992335466
2013-04-21;21.0993948334048
2013-04-22;31.886205842756965
2013-04-23;26.749279449566927
2013-04-24;22.640308944512583
2013-04-25;21.877516976168806
2013-04-26;20.721648117039592
2013-04-27;19.884453742560027
2013-04-28;19.064790532252914
2013-04-29;27.99884789242674
2013-04-30;21.30389565025513
2013-05-01;15.757982393808561
2013-05-02;12.099063402364322
2013-05-03;10.559785633530737
2013-05-04;19.74314434733492
2013-05-05;18.264186736686042
2013-05-06;17.371496328885883
2013-05-07;15.24462096515117
2013-05-08;13.162247480602957
2013-05-09;11.446851495930673
2013-05-10;11.226983038464368
2013-05-11;18.920452130933654
2013-05-12;20.1655346961561
2013-05-13;22.409741594343416
2013-05-14;20.3401796982335
2013-05-15;18.264186736686042
2013-05-16;18.337656837126303
2013-05-17;15.442873990793032
2013-05-18;19.601317334122086
2013-05-19;20.583366786791316
2013-05-20;20.96245841723197
2013-05-21;24.530965994711835
2013-05-22;20.514040481225607
2013-05-23;15.521891837227201
2013-05-24;11.446851495930673
2013-05-25;18.042936241417863
2013-05-26;18.30093921340324
2013-05-27;21.97786795583636
2013-05-28;18.042936241417863
2013-05-29;15.600748751072501
2013-05-30;11.005858900533838
2013-05-31;9.972099503359402
2013-06-01;18.63015100481158
2013-06-02;19.63682282153843
2013-06-03;23.420561671925668
2013-06-04;20.652569184684978
2013-06-05;13.371425360062062
2013-06-06;14.522385346751776
2013-06-07;10.559785633530737
2013-06-08;19.70773626867674
2013-06-09;19.280294231343078
2013-06-10;19.63682282153843
2013-06-11;17.33385050062668
2013-06-12;17.633997207668017
2013-06-13;12.27114693591568
2013-06-14;12.698039146913175
2013-06-15;19.351863071155492
2013-06-16;20.825035979042525
2013-06-17;23.356137811281428
2013-06-18;15.561340369742368
2013-06-19;14.965350182850159
2013-06-20;14.603302265051582
2013-06-21;10.244448091564323
2013-06-22;18.992688590905914
2013-06-23;21.13355339875602
2013-06-24;20.96245841723197
2013-06-25;24.655865236290595
2013-06-26;20.40981772296675
2013-06-27;21.30389565025513
2013-06-28;19.208592856566497
2013-06-29;19.49460509942287
2013-06-30;18.88428329942508
2013-07-01;9.467763131181698
2013-07-02;29.042694761824293
2013-07-03;23.709149825185023
2013-07-04;17.03135887367523
2013-07-05;12.655561105006598
2013-07-06;9.835203433887045
2013-07-07;9.375355614014836
2013-07-08;27.99884789242674
2013-07-09;18.227399340745933
2013-07-10;19.208592856566497
2013-07-11;15.953630770259622
2013-07-12;11.402977574732631
2013-07-13;14.603302265051582
2013-07-14;12.012733976824165
2013-07-15;21.844008768699382
2013-07-16;18.666557901066483
2013-07-17;16.14829549058817
2013-07-18;13.579479226147612
2013-07-19;13.827677071654136
2013-07-20;10.01762417799182
2013-07-21;13.827677071654136
2013-07-22;19.91970065561253
2013-07-23;18.337656837126303
2013-07-24;12.655561105006598
2013-07-25;11.62185170939
2013-07-26;5.943253675727078
2013-07-27;9.42158694047987
2013-07-28;12.825194372244141
2013-07-29;20.548719150193506
2013-07-30;12.14215604044
2013-07-31;10.872575700712105
2013-08-01;6.195165633415968
2013-08-02;6.495312340457303
2013-08-03;16.14829549058817
2013-08-04;13.579479226147612
2013-08-05;23.22696761203241
2013-08-06;12.78285567878055
2013-08-07;11.75258474742867
2013-08-08;9.050181394167339
2013-08-09;7.382039598497613
2013-08-10;12.399709526578135
2013-08-11;15.085284397428723
2013-08-12;20.23548725595043
2013-08-13;18.30093921340324
2013-08-14;17.5591783799145
2013-08-15;18.264186736686042
2013-08-16;10.917054431984127
2013-08-17;14.724361450637616
2013-08-18;9.375355614014836
2013-08-19;23.58115390262327
2013-08-20;19.31609518749002
2013-08-21;16.14829549058817
2013-08-22;17.069299818714512
2013-08-23;10.379907348031452
2013-08-24;15.521891837227201
2013-08-25;15.284352863265042
2013-08-26;21.877516976168806
2013-08-27;17.296168034086065
2013-08-28;15.284352863265042
2013-08-29;15.16503464460277
2013-08-30;15.99264208974563
2013-08-31;16.61153608688454
2013-09-01;13.827677071654136
2013-09-02;14.278614984458102
2013-09-03;25.182237543250494
2013-09-04;24.15383251323999
2013-09-05;15.442873990793032
2013-09-06;12.613036409557537
2013-09-07;11.534450472921606
2013-09-08;15.67944538652722
2013-09-09;24.468364960356325
2013-09-10;21.337874354773987
2013-09-11;17.296168034086065
2013-09-12;13.827677071654136
2013-09-13;11.271056727132645
2013-09-14;11.094460155019135
2013-09-15;12.399709526578135
2013-09-16;24.248460824246706
2013-09-17;17.371496328885883
2013-09-18;16.187111264580267
2013-09-19;12.314048581650525
2013-09-20;13.496391788008964
2013-09-21;9.467763131181698
2013-09-22;13.454781110909664
2013-09-23;22.804163320725536
2013-09-24;19.49460509942287
2013-09-25;16.380608575415124
2013-09-26;16.45773754776161
2013-09-27;12.698039146913175
2013-09-28;11.050184871390286
2013-09-29;13.868889136550138
2013-09-30;23.99560290473994
2013-10-01;18.30093921340324
2013-10-02;16.61153608688454
2013-10-03;16.649890454869137
2013-10-04;17.069299818714512
2013-10-05;26.83777944538747
2013-10-06;27.1313269569564
2013-10-07;28.397133725089873
2013-10-08;26.154052795441146
2013-10-09;24.122238279488272
2013-10-10;19.31609518749002
2013-10-11;14.562864944076466
2013-10-12;26.83777944538747
2013-10-13;25.5190574169784
2013-10-14;26.778801930077975
2013-10-15;30.463725123774793
2013-10-16;28.340485973486523
2013-10-17;21.23584865327763
2013-10-18;23.16222055461253
2013-10-19;26.71973444140741
2013-10-20;26.333583555958455
2013-10-21;38.82890095650151
2013-10-22;37.014319776812385
2013-10-23;34.12229070185407
2013-10-24;20.30531366137558
2013-10-25;16.264626268076597
2013-10-26;27.2189589777239
2013-10-27;24.687027194764937
2013-10-28;34.29280442141419
2013-10-29;34.9913261400643
2013-10-30;25.822735297742497
2013-10-31;20.27041619951399
2013-11-01;23.709149825185023
2013-11-02;26.51228571001701
2013-11-03;24.811424832099135
2013-11-04;34.87178689316852
2013-11-05;26.30371951181354
2013-11-06;24.185400987320065
2013-11-07;24.59346597812049
2013-11-08;23.96387923945491
2013-11-09;27.043496148825966
2013-11-10;28.141563613589142
2013-11-11;33.80361621720448
2013-11-12;26.778801930077975
2013-11-13;24.279952270728018
2013-11-14;22.37669103210237
2013-11-15;21.201780255730455
2013-11-16;27.16055967356914
2013-11-17;28.791364213390523
2013-11-18;27.970241514092322
2013-11-19;23.64520475480532
2013-11-20;23.516996918077552
2013-11-21;19.530208533025245
2013-11-22;15.521891837227201
2013-11-23;25.610411131353885
2013-11-24;26.482559235378858
2013-11-25;26.243922231488796
2013-11-26;22.83685114986355
2013-11-27;18.811844117744556
2013-11-28;17.296168034086065
2013-11-29;14.074294028440136
2013-11-30;27.422665662715815
2013-12-01;25.458034975167777
2013-12-02;25.151471763869097
2013-12-03;25.610411131353885
2013-12-04;17.894730390359598
2013-12-05;16.649890454869137
2013-12-06;16.91731245450569
2013-12-07;27.798157980540964
2013-12-08;26.984831393187278
2013-12-09;27.99884789242674
2013-12-10;18.410987789565752
2013-12-11;20.23548725595043
2013-12-12;18.557234351784018
2013-12-13;17.894730390359598
2013-12-14;27.625306214382988
2013-12-15;28.141563613589142
2013-12-16;26.541989379532424
2013-12-17;21.810471537226817
2013-12-18;24.279952270728018
2013-12-19;19.601317334122086
2013-12-20;19.70773626867674
2013-12-21;26.778801930077975
2013-12-22;27.072795228025257
2013-12-23;14.2378369592941
2013-12-24;26.423037730475812
2013-12-25;26.482559235378858
2013-12-26;25.335700809213563
2013-12-27;3.0038360182037707
2013-12-28;25.335700809213563
2013-12-29;28.81937053020971
2013-12-30;22.83685114986355
2013-12-31;27.683009252357124
2014-01-01;36.374703770274266
2014-01-02;28.22694122550314
2014-01-03;24.84246189293094
2014-01-04;36.44374164529222
2014-01-05;34.510938695921254
2014-01-06;42.04262769896292
2014-01-07;34.75187744051965
2014-01-08;31.989524733455823
2014-01-09;34.00003379157988
2014-01-10;33.38289080404644
2014-01-11;36.65011973641094
2014-01-12;30.970208005062318
2014-01-13;43.31477525333935
2014-01-14;40.706668581937606
2014-01-15;39.557040150143166
2014-01-16;34.09787018302853
2014-01-17;30.970208005062318
2014-01-18;37.17258634415606
2014-01-19;39.64181025803697
2014-01-20;40.188337798038276
2014-01-21;35.48939938361298
2014-01-22;32.425579976549784
2014-01-23;28.22694122550314
2014-01-24;24.84246189293094
2014-01-25;38.28463094131814
2014-01-26;36.60435290919759
2014-01-27;35.63053707809888
2014-01-28;34.67975311420429
2014-01-29;32.50202369598014
2014-01-30;26.00380529873786
2014-01-31;23.61319257330888
2014-02-01;33.38289080404644
2014-02-02;34.414141817220354
2014-02-03;34.87178689316852
2014-02-04;31.704731711277873
2014-02-05;27.480671263548743
2014-02-06;30.167441212298513
2014-02-07;28.425426551569387
2014-02-08;38.97993548582747
2014-02-09;29.81433914593316
2014-02-10;37.53192749709018
2014-02-11;37.464804571326454
2014-02-12;32.47655922198476
2014-02-13;28.986984347444093
2014-02-14;26.51228571001701
2014-02-15;33.10820016821714
2014-02-16;28.397133725089873
2014-02-17;41.055211275716886
2014-02-18;39.81079571477386
2014-02-19;36.23625762283319
2014-02-20;33.877389624053876
2014-02-21;33.581448835679
2014-02-22;34.31710233957233
2014-02-23;33.03294507880338
2014-02-24;46.70459769171259
2014-02-25;42.30042302114629
2014-02-26;40.5622340317135
2014-02-27;34.46257050560325
2014-02-28;37.28523911875044
2014-03-01;28.141563613589142
2014-03-02;36.282461364968015
2014-03-03;46.86302872969179
2014-03-04;44.565097332876974
2014-03-05;39.89501267307588
2014-03-06;37.036968932950685
2014-03-07;35.86462927433274
2014-03-08;36.30554257656917
2014-03-09;30.00487107291343
2014-03-10;42.43852819645997
2014-03-11;38.39409873070309
2014-03-12;35.41863713793873
2014-03-13;32.24662216757008
2014-03-14;28.9311936586638
2014-03-15;36.53560107465296
2014-03-16;37.732600898687565
2014-03-17;44.71394415267048
2014-03-18;40.23006057288853
2014-03-19;38.37222991830902
2014-03-20;37.93223960040655
2014-03-21;38.21880140211505
2014-03-22;29.677668579338274
2014-03-23;40.33417123339643
2014-03-24;50.0
2014-03-25;41.136767348660385
2014-03-26;40.500168192111175
2014-03-27;35.01518976566672
2014-03-28;31.41782838138232
2014-03-29;38.65556555200351
2014-03-30;30.864129222779468
2014-03-31;43.44931553227201
2014-04-01;39.81079571477386
2014-04-02;39.74751256587655
2014-04-03;36.23625762283319
2014-04-04;31.522403006233844
2014-04-05;19.280294231343078
2014-04-06;18.811844117744556
2014-04-07;42.26087375180941
2014-04-08;37.64354109791606
2014-04-09;39.81079571477386
2014-04-10;35.583548320736725
2014-04-11;32.90719397341542
2014-04-12;20.1655346961561
2014-04-13;19.91970065561253
2014-04-14;40.27173843623933
2014-04-15;38.45963115477747
2014-04-16;37.50956611540346
2014-04-17;34.12229070185407
2014-04-18;18.337656837126303
2014-04-19;20.375014366632968
2014-04-20;18.63015100481158
2014-04-21;19.136758455044344
2014-04-22;49.39590043436476
2014-04-23;46.96829041114603
2014-04-24;43.41092313317756
2014-04-25;39.958055397420424
2014-04-26;19.601317334122086
2014-04-27;19.423299865062972
2014-04-28;47.35181992661302
2014-04-29;43.6597959342032
2014-04-30;39.57825008291911
2014-05-01;36.213135059402305
2014-05-02;33.80361621720448
2014-05-03;20.095455525324667
2014-05-04;19.63682282153843
2014-05-05;40.99393128722312
2014-05-06;38.67727496177571
2014-05-07;33.407766314901664
2014-05-08;31.937899750721897
2014-05-09;26.571670278888803
2014-05-10;18.264186736686042
2014-05-11;19.91970065561253
2014-05-12;30.24847102488127
2014-05-13;28.3688202091559
2014-05-14;26.86723454860669
2014-05-15;19.91970065561253
2014-05-16;21.642348253903776
2014-05-17;18.63015100481158
2014-05-18;19.63682282153843
2014-05-19;20.756141421159953
2014-05-20;31.391640533705356
2014-05-21;29.126110373221536
2014-05-22;24.530965994711835
2014-05-23;19.49460509942287
2014-05-24;20.893808166420456
2014-05-25;18.227399340745933
2014-05-26;33.45746944279813
2014-05-27;33.75435573814974
2014-05-28;29.01484957449378
2014-05-29;27.39363024229675
2014-05-30;26.984831393187278
2014-05-31;20.548719150193506
2014-06-01;18.005937928698756
2014-06-02;30.24847102488127
2014-06-03;28.903268139015267
2014-06-04;27.826891734226535
2014-06-05;27.16055967356914
2014-06-06;24.405662547763313
2014-06-07;20.721648117039592
2014-06-08;20.721648117039592
2014-06-09;29.126110373221536
2014-06-10;32.06683337407685
2014-06-11;21.844008768699382
2014-06-12;23.96387923945491
2014-06-13;22.50872434441095
2014-06-14;19.778520075071583
2014-06-15;18.484180120084318
2014-06-16;28.651027954957044
2014-06-17;29.3200507566724
2014-06-18;28.198502934607063
2014-06-19;20.514040481225607
2014-06-20;21.810471537226817
2014-06-21;21.13355339875602
2014-06-22;18.520724465708327
2014-06-23;23.29160657748639
2014-06-24;17.968904227822463
2014-06-25;30.94371554332787
2014-06-26;29.89611052017949
2014-06-27;18.30093921340324
2014-06-28;18.0798992335466
2014-06-29;18.005937928698756
2014-06-30;30.890676177068883
2014-07-01;16.380608575415124
2014-07-02;31.678737261617812
2014-07-03;28.027433151247692
2014-07-04;26.86723454860669
2014-07-05;11.969496974771857
2014-07-06;12.18520077118177
2014-07-07;37.64354109791606
2014-07-08;29.3200507566724
2014-07-09;25.671194081536044
2014-07-10;21.337874354773987
2014-07-11;15.442873990793032
2014-07-12;11.969496974771857
2014-07-13;12.399709526578135
2014-07-14;27.306393108927296
2014-07-15;22.99987762782854
2014-07-16;22.869511405966648
2014-07-17;17.409105590040497
2014-07-18;16.14829549058817
2014-07-19;16.99338071338235
